0,0,0,0,0,0,0,0,0,0,34,2,0,0,0,0,0,0,0,0,0,0,0,34,30,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,30,30,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,30,2,0,0,0,0,0,0,0,0,0,0,0,0,34,30,30,30,30,2,0,0,0,0,0,0,0,0,34,30,30,2,0,0,0,0,0,0,0,34,30,30,30,30,30,30,2,0,0,0,0,0,0,0,0,0,0,34,30,30,30,30,30,30,30,30,30,30,30,30,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,2,0,0,0,0,0,0,0,0,0,0,34,30,30,30,30,30,30,30,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,30,2,34,30,30,30,30,30,30,30,30,30,30,30,30,30,2,0,0,0,0,34,30,30,30,2,34,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,34,2,0,0,0,0,0,0,0,0,0,0,0,34,30,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,30,30,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,30,2,0,0,0,0,0,0,0,0,0,0,0,0,34,30,30,30,30,2,0,0,0,0,0,0,0,0,34,30,30,2,0,0,0,0,0,0,0,34,30,30,30,30,30,30,2,0,0,0,0,0,0,0,0,0,0,34,30,30,30,30,30,30,30,30,30,30,30,30,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,2,0,0,0,0,0,0,0,0,0,0,34,30,30,30,30,30,30,30,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,30,2,34,30,30,30,30,30,30,30,30,30,30,30,30,30,2,0,0,0,0,34,30,30,30,2,34,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,34,30,30,30,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,30,30,30,30,2,0,34,30,30,30,30,30,30,30,2,0,0,34,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,30,30,30,30,30,30,30,30,30,30,30,30,2,0,0,0,0,0,0,34,30,30,30,30,30,2,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,30,30,30,30,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,30,30,30,30,30,2,0,0,0,0,0,34,30,30,30,30,30,30,30
0,34,2,0,0,0,0,0,0,0,0,0,0,0,34,30,30,30,30,30,2,0,0,34,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,30,30,30,30,30,30,30,30,2,0,0,34,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2,34,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2,0,0,0,0,0,0,34,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2,0,0,0,0,0,0,34,30,30,30,30,30,30,30,30,30,30,30,30,30,2,0,34,30,30,30,30,30,30,30,30,30,2,0,0,0,0,34,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2,34,30,30,30,30,30,30,30,30,30,30,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,30,30,30,30,30,30,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30
0,0,0,0,0,0,34,30,30,2,34,30,30,30,30,30,30,30,30,30,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2,0,34,30,30,30,30,30,30,2,0,34,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,30,30,30,30,2,0,0,0,0,0,0,0,0,0,0,34,30,30,30,30,30,30,30,30,30,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,2,0,0,0,0,0,0,34,30,30,30,30,30,30,30,30,30,2,34,30,30,30,30,30,30,30,30,30,30,30,2,34,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,30,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,30,30,2,0,0,0,0,0,0,0,0,0,34,30,30,30,30,30,30,30,30,30,2,0,0,0,0,0,0,0,0,0,0,0,34,30,30,2,0,0,34,30,30,30,30,30,30,30,30,30,30,2,0,0,0,34,30,30,30,30,30,30,30,30,30,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,2,0,0,0,0,34,30,30,30,30,30,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,30,2,0,0,0,34,30,30,2,0,0,0,0,0,0,0,0,0,0,34,30,30,30,2,34,30,30,30,30,30,30,30,2,0,0
0,0,0,0,0,0,34,30,30,30,30,30,30,2,0,0,0,0,0,34,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2,0,0,0,0,34,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2,0,34,30,2,0,0,0,0,0,0,0,0,0,0,0,34,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2,0,0,0,0,0,0,0,34,30,30,30,2,0,0,0,34,30,30,30,30,30,30,30,30,30
0,0,0,0,0,0,0,0,0,0,34,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,30,30,30,30,30,30,30,30,30,30,30,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,30,30,30,30,30,30,30,30,30,30,2,0,0,0,0,0,0,0,0,0,0,0,0,34,30,2,0,0,0,0,0,0,34,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2,34,30,30,30,30,30,30,2,0,0,0,0,0,0,0,0,0,0,0,0,34,30,30,30,30,30,30,30,30,30,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,34,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2,0,0,0,0,0,0,34,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2,0,0,0,0,0,0,0,0,0,0,0,0,34,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2,34,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2,0,0,0,0,34,30,30,30,30,30,30,2,0,0,0,0,34,30,30,30,30,30,30,30,30,30,30,30,30,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,30,30,30,30,30,30,30,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,30,2,0,34,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,30,30,30,30,30,30
