sigtime,inti,type,signals
2024-04-10 16:00:00,58,signals,70
2024-04-10 16:00:00,1,signals,0
2024-04-10 16:00:00,0,signals,30
2024-04-10 16:00:00,13,signals,2
2024-04-10 16:00:00,1,signals,0
2024-04-10 16:00:00,1,signals,0
2024-04-10 16:00:00,0,signals,30
2024-04-10 16:00:00,1,signals,0
2024-04-10 16:00:00,1,signals,0
2024-04-10 16:00:00,1,signals,0
2024-04-10 16:00:00,13,signals,2
2024-04-10 16:00:00,1,signals,0
2024-04-10 16:00:00,1,signals,0
2024-04-10 16:00:00,0,signals,30
2024-04-10 16:00:00,1,signals,0
2024-04-10 16:00:00,1,signals,0
2024-04-10 16:00:00,1,signals,0
2024-04-10 16:00:00,13,signals,2
2024-04-10 16:00:00,1,signals,0
2024-04-10 16:00:00,1,signals,0
2024-04-10 16:00:00,1,signals,0
2024-04-10 16:00:00,0,signals,30
2024-04-10 16:00:00,1,signals,0
2024-04-10 16:00:00,1,signals,0
2024-04-10 16:00:00,13,signals,2
2024-04-10 16:00:00,1,signals,0
2024-04-10 16:00:00,1,signals,0
2024-04-10 16:00:00,1,signals,0
2024-04-10 16:00:00,1,signals,0
2024-04-10 16:00:00,1,signals,0
2024-04-10 16:00:00,1,signals,0
2024-04-10 16:00:00,0,signals,30
2024-04-10 16:00:00,0,signals,30
2024-04-10 16:00:00,0,signals,30
2024-04-10 16:00:00,1,signals,0
2024-04-10 16:00:00,1,signals,0
2024-04-10 16:00:00,1,signals,0
2024-04-10 16:00:00,0,signals,30
2024-04-10 16:00:00,1,signals,0
2024-04-10 16:00:00,0,signals,30
2024-04-10 16:00:00,0,signals,30
2024-04-10 16:05:00,0,signals,30
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,2,signals,34
2024-04-10 16:05:00,0,signals,30
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,0,signals,30
2024-04-10 16:05:00,0,signals,30
2024-04-10 16:05:00,0,signals,30
2024-04-10 16:05:00,0,signals,30
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,0,signals,30
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,0,signals,30
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,0,signals,30
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,2,signals,34
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,0,signals,30
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,2,signals,34
2024-04-10 16:05:00,0,signals,30
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,0,signals,30
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,0,signals,30
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,0,signals,30
2024-04-10 16:05:00,2,signals,34
2024-04-10 16:05:00,2,signals,34
2024-04-10 16:05:00,0,signals,30
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,0,signals,30
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,0,signals,30
2024-04-10 16:05:00,0,signals,30
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,58,signals,78
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,0,signals,30
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,2,signals,34
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,0,signals,30
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,2,signals,34
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,0,signals,30
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,2,signals,34
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,2,signals,34
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,2,signals,34
2024-04-10 16:05:00,0,signals,30
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,2,signals,34
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,2,signals,34
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,0,signals,30
2024-04-10 16:05:00,0,signals,30
2024-04-10 16:05:00,0,signals,30
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,0,signals,30
2024-04-10 16:05:00,1,signals,0
2024-04-10 16:05:00,0,signals,30
2024-04-10 16:05:00,0,signals,30
2024-04-10 16:10:00,0,signals,30
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,0,signals,30
2024-04-10 16:10:00,0,signals,30
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,0,signals,30
2024-04-10 16:10:00,0,signals,30
2024-04-10 16:10:00,0,signals,30
2024-04-10 16:10:00,0,signals,30
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,0,signals,30
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,0,signals,30
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,0,signals,30
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,0,signals,30
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,0,signals,30
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,0,signals,30
2024-04-10 16:10:00,0,signals,30
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,0,signals,30
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,0,signals,30
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,0,signals,30
2024-04-10 16:10:00,0,signals,30
2024-04-10 16:10:00,0,signals,30
2024-04-10 16:10:00,0,signals,30
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,0,signals,30
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,0,signals,30
2024-04-10 16:10:00,0,signals,30
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,58,signals,76
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,0,signals,30
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,0,signals,30
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,0,signals,30
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,0,signals,30
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,0,signals,30
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,0,signals,30
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,0,signals,30
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,0,signals,30
2024-04-10 16:10:00,0,signals,30
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,0,signals,30
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,0,signals,30
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,0,signals,30
2024-04-10 16:10:00,0,signals,30
2024-04-10 16:10:00,0,signals,30
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,0,signals,30
2024-04-10 16:10:00,1,signals,0
2024-04-10 16:10:00,0,signals,30
2024-04-10 16:10:00,0,signals,30
2024-04-10 16:15:00,0,signals,30
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,0,signals,30
2024-04-10 16:15:00,0,signals,30
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,0,signals,30
2024-04-10 16:15:00,0,signals,30
2024-04-10 16:15:00,0,signals,30
2024-04-10 16:15:00,0,signals,30
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,0,signals,30
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,14,signals,2
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,0,signals,30
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,0,signals,30
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,0,signals,30
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,0,signals,30
2024-04-10 16:15:00,0,signals,30
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,0,signals,30
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,0,signals,30
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,0,signals,30
2024-04-10 16:15:00,0,signals,30
2024-04-10 16:15:00,0,signals,30
2024-04-10 16:15:00,0,signals,30
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,0,signals,30
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,0,signals,30
2024-04-10 16:15:00,0,signals,30
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,58,signals,76
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,0,signals,30
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,0,signals,30
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,0,signals,30
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,0,signals,30
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,0,signals,30
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,0,signals,30
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,0,signals,30
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,0,signals,30
2024-04-10 16:15:00,0,signals,30
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,0,signals,30
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,0,signals,30
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,0,signals,30
2024-04-10 16:15:00,0,signals,30
2024-04-10 16:15:00,0,signals,30
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,0,signals,30
2024-04-10 16:15:00,1,signals,0
2024-04-10 16:15:00,0,signals,30
2024-04-10 16:15:00,0,signals,30
2024-04-10 16:20:00,0,signals,30
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,0,signals,30
2024-04-10 16:20:00,0,signals,30
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,0,signals,30
2024-04-10 16:20:00,0,signals,30
2024-04-10 16:20:00,0,signals,30
2024-04-10 16:20:00,0,signals,30
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,0,signals,30
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,0,signals,30
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,0,signals,30
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,0,signals,30
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,0,signals,30
2024-04-10 16:20:00,0,signals,30
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,34,signals,2
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,0,signals,30
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,0,signals,30
2024-04-10 16:20:00,0,signals,30
2024-04-10 16:20:00,0,signals,30
2024-04-10 16:20:00,0,signals,30
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,0,signals,30
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,34,signals,2
2024-04-10 16:20:00,0,signals,30
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,34,signals,2
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,0,signals,30
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,0,signals,30
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,0,signals,30
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,34,signals,2
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,0,signals,30
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,34,signals,2
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,0,signals,30
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,0,signals,30
2024-04-10 16:20:00,0,signals,30
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,0,signals,30
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,34,signals,2
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,0,signals,30
2024-04-10 16:20:00,0,signals,30
2024-04-10 16:20:00,0,signals,30
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,34,signals,2
2024-04-10 16:20:00,1,signals,0
2024-04-10 16:20:00,0,signals,30
2024-04-10 16:20:00,0,signals,30
2024-04-10 16:25:00,0,signals,30
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,0,signals,30
2024-04-10 16:25:00,0,signals,30
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,0,signals,30
2024-04-10 16:25:00,0,signals,30
2024-04-10 16:25:00,0,signals,30
2024-04-10 16:25:00,0,signals,30
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,0,signals,30
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,0,signals,30
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,0,signals,30
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,0,signals,30
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,0,signals,30
2024-04-10 16:25:00,0,signals,30
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,0,signals,30
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,0,signals,30
2024-04-10 16:25:00,0,signals,30
2024-04-10 16:25:00,0,signals,30
2024-04-10 16:25:00,0,signals,30
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,0,signals,30
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,0,signals,30
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,0,signals,30
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,0,signals,30
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,0,signals,30
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,0,signals,30
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,0,signals,30
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,0,signals,30
2024-04-10 16:25:00,0,signals,30
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,0,signals,30
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,0,signals,30
2024-04-10 16:25:00,0,signals,30
2024-04-10 16:25:00,0,signals,30
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,1,signals,0
2024-04-10 16:25:00,0,signals,30
2024-04-10 16:25:00,0,signals,30
2024-04-10 16:30:00,0,signals,30
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,0,signals,30
2024-04-10 16:30:00,0,signals,30
2024-04-10 16:30:00,4,signals,34
2024-04-10 16:30:00,0,signals,30
2024-04-10 16:30:00,0,signals,30
2024-04-10 16:30:00,0,signals,30
2024-04-10 16:30:00,0,signals,30
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,0,signals,30
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,4,signals,34
2024-04-10 16:30:00,0,signals,30
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,0,signals,30
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,0,signals,30
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,0,signals,30
2024-04-10 16:30:00,0,signals,30
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,0,signals,30
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,0,signals,30
2024-04-10 16:30:00,0,signals,30
2024-04-10 16:30:00,0,signals,30
2024-04-10 16:30:00,0,signals,30
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,4,signals,34
2024-04-10 16:30:00,0,signals,30
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,0,signals,30
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,4,signals,34
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,0,signals,30
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,0,signals,30
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,0,signals,30
2024-04-10 16:30:00,4,signals,34
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,0,signals,30
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,0,signals,30
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,0,signals,30
2024-04-10 16:30:00,0,signals,30
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,0,signals,30
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,0,signals,30
2024-04-10 16:30:00,0,signals,30
2024-04-10 16:30:00,0,signals,30
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,1,signals,0
2024-04-10 16:30:00,0,signals,30
2024-04-10 16:30:00,0,signals,30
2024-04-10 16:35:00,0,signals,30
2024-04-10 16:35:00,1,signals,0
2024-04-10 16:35:00,0,signals,30
2024-04-10 16:35:00,0,signals,30
2024-04-10 16:35:00,0,signals,30
2024-04-10 16:35:00,0,signals,30
2024-04-10 16:35:00,6,signals,2
2024-04-10 16:35:00,0,signals,30
2024-04-10 16:35:00,0,signals,30
2024-04-10 16:35:00,1,signals,0
2024-04-10 16:35:00,0,signals,30
2024-04-10 16:35:00,1,signals,0
2024-04-10 16:35:00,1,signals,0
2024-04-10 16:35:00,1,signals,0
2024-04-10 16:35:00,1,signals,0
2024-04-10 16:35:00,1,signals,0
2024-04-10 16:35:00,1,signals,0
2024-04-10 16:35:00,0,signals,30
2024-04-10 16:35:00,0,signals,30
2024-04-10 16:35:00,1,signals,0
2024-04-10 16:35:00,1,signals,0
2024-04-10 16:35:00,1,signals,0
2024-04-10 16:35:00,1,signals,0
2024-04-10 16:35:00,6,signals,2
2024-04-10 16:35:00,1,signals,0
2024-04-10 16:35:00,6,signals,2
2024-04-10 16:35:00,1,signals,0
2024-04-10 16:35:00,0,signals,30
2024-04-10 16:35:00,0,signals,30
2024-04-10 16:35:00,1,signals,0
2024-04-10 16:35:00,1,signals,0
2024-04-10 16:35:00,1,signals,0
2024-04-10 16:35:00,1,signals,0
2024-04-10 16:35:00,1,signals,0
2024-04-10 16:35:00,1,signals,0
2024-04-10 16:35:00,1,signals,0
2024-04-10 16:35:00,6,signals,2
2024-04-10 16:35:00,1,signals,0
2024-04-10 16:35:00,6,signals,2
2024-04-10 16:35:00,0,signals,30
2024-04-10 16:35:00,0,signals,30
2024-04-10 16:35:00,0,signals,30
2024-04-10 16:35:00,1,signals,0
2024-04-10 16:35:00,0,signals,30
2024-04-10 16:35:00,0,signals,30
2024-04-10 16:35:00,1,signals,0
2024-04-10 16:35:00,1,signals,0
2024-04-10 16:35:00,1,signals,0
2024-04-10 16:35:00,0,signals,30
2024-04-10 16:35:00,1,signals,0
2024-04-10 16:35:00,1,signals,0
2024-04-10 16:35:00,1,signals,0
2024-04-10 16:35:00,1,signals,0
2024-04-10 16:35:00,1,signals,0
2024-04-10 16:35:00,1,signals,0
2024-04-10 16:35:00,1,signals,0
2024-04-10 16:35:00,0,signals,30
2024-04-10 16:35:00,1,signals,0
2024-04-10 16:35:00,1,signals,0
2024-04-10 16:35:00,1,signals,0
2024-04-10 16:35:00,0,signals,30
2024-04-10 16:35:00,1,signals,0
2024-04-10 16:35:00,0,signals,30
2024-04-10 16:35:00,1,signals,0
